,Binary Completion,passResult,down,yardsToGo,yardlineNumber,quarter,gameClock,num RB,num TE,num WR,num DL,num LB,num DB,defendersInBox,2-Man,Bracket,Cover-0,Cover-1,Cover-2,Cover-3,Cover-6,Goal Line,Prevent,Quarters,Red Zone,possessionTeam,homeTeamAbbr,visitorTeamAbbr,preSnapVisitorScore,preSnapHomeScore,off_score,def_score,score_diff,gameClock_seconds,secondsLeftInHalf
4133,1,C,3,10,26,3,05:22,2,2,1,4,1,6,5.0,0,0,0,1,0,0,0,0,0,0,0,ATL,ATL,NYJ,9,20,20,20,0,322,1222
4134,1,C,2,5,44,3,04:16,2,2,1,4,3,4,6.0,0,0,0,0,0,1,0,0,0,0,0,ATL,ATL,NYJ,9,20,20,20,0,256,1156
4135,1,C,3,2,31,3,02:51,1,1,3,3,3,5,6.0,0,0,0,0,1,0,0,0,0,0,0,ATL,ATL,NYJ,9,20,20,20,0,171,1071
4136,1,C,2,6,35,4,15:00,2,1,2,3,4,4,8.0,0,0,0,0,0,1,0,0,0,0,0,ATL,ATL,NYJ,9,20,20,20,0,900,900
4137,1,C,2,9,42,4,13:06,2,1,2,4,2,5,6.0,0,0,0,0,0,0,0,0,0,1,0,ATL,ATL,NYJ,9,20,20,20,0,786,786
4138,1,C,2,17,47,4,11:07,1,2,2,3,3,5,6.0,0,0,0,0,0,0,0,0,0,1,0,ATL,ATL,NYJ,9,20,20,20,0,667,667
4139,1,C,3,8,44,4,10:22,2,1,2,4,1,6,5.0,0,0,0,1,0,0,0,0,0,0,0,ATL,ATL,NYJ,9,20,20,20,0,622,622
4140,1,C,1,10,10,4,09:30,1,1,3,2,4,5,6.0,0,0,0,0,1,0,0,0,0,0,0,NYJ,ATL,NYJ,9,20,9,20,-11,570,570
4141,1,C,2,3,17,4,08:55,1,1,3,2,4,5,6.0,0,0,0,0,1,0,0,0,0,0,0,NYJ,ATL,NYJ,9,20,9,20,-11,535,535
4142,1,C,1,20,30,4,07:52,1,1,3,2,4,5,5.0,0,0,0,0,0,1,0,0,0,0,0,NYJ,ATL,NYJ,9,20,9,20,-11,472,472
4143,1,C,0,0,2,4,06:55,1,1,3,2,4,5,7.0,0,0,1,0,0,0,0,0,0,0,0,NYJ,ATL,NYJ,15,20,15,20,-5,415,415
4144,1,C,1,10,25,4,06:49,2,3,0,3,4,4,7.0,0,0,0,0,0,0,0,0,0,1,0,ATL,ATL,NYJ,17,20,20,20,0,409,409
4145,1,C,2,12,38,4,05:24,2,2,1,3,3,5,6.0,0,0,0,0,0,0,0,0,0,1,0,ATL,ATL,NYJ,17,20,20,20,0,324,324
4146,1,C,3,13,39,4,04:52,2,2,1,4,2,5,5.0,0,0,0,0,0,0,1,0,0,0,0,ATL,ATL,NYJ,17,20,20,20,0,292,292
4147,1,C,2,7,21,4,03:24,1,2,2,3,4,4,7.0,0,0,0,0,0,0,0,0,0,1,0,ATL,ATL,NYJ,17,20,20,20,0,204,204
4148,1,C,1,10,25,4,02:19,1,1,3,1,5,5,6.0,0,0,0,0,0,1,0,0,0,0,0,NYJ,ATL,NYJ,17,27,17,27,-10,139,139
4150,1,C,3,11,24,4,02:00,1,1,3,2,4,5,4.0,0,0,0,0,1,0,0,0,0,0,0,NYJ,ATL,NYJ,17,27,17,27,-10,120,120
4151,1,C,1,10,39,4,01:41,1,1,3,2,4,5,4.0,0,0,0,0,0,1,0,0,0,0,0,NYJ,ATL,NYJ,17,27,17,27,-10,101,101
4152,0,I,1,10,50,4,01:22,1,1,3,2,4,5,4.0,0,0,0,0,1,0,0,0,0,0,0,NYJ,ATL,NYJ,17,27,17,27,-10,82,82
4153,1,C,2,10,50,4,01:17,1,1,3,2,4,5,4.0,0,0,0,0,1,0,0,0,0,0,0,NYJ,ATL,NYJ,17,27,17,27,-10,77,77
4154,1,C,3,4,44,4,00:58,1,1,3,2,4,5,4.0,0,0,0,0,1,0,0,0,0,0,0,NYJ,ATL,NYJ,17,27,17,27,-10,58,58
4155,0,I,1,10,34,4,00:52,1,1,3,2,4,5,6.0,1,0,0,0,0,0,0,0,0,0,0,NYJ,ATL,NYJ,17,27,17,27,-10,52,52
4156,1,C,2,10,34,4,00:42,1,1,3,2,4,5,4.0,0,0,0,0,1,0,0,0,0,0,0,NYJ,ATL,NYJ,17,27,17,27,-10,42,42
4157,0,I,1,10,14,4,00:35,1,1,3,2,4,5,4.0,0,0,0,0,1,0,0,0,0,0,0,NYJ,ATL,NYJ,17,27,17,27,-10,35,35
4159,0,I,1,10,22,1,14:55,1,1,3,4,3,4,6.0,0,0,0,0,0,0,0,0,0,1,0,PHI,CAR,PHI,0,0,0,0,0,895,1795
4160,1,C,1,10,42,1,13:21,1,2,2,4,3,4,7.0,0,0,0,0,0,0,0,0,0,1,0,CAR,CAR,PHI,0,0,0,0,0,801,1701
4162,0,I,2,10,30,1,11:28,1,1,3,4,2,5,5.0,0,0,0,0,0,1,0,0,0,0,0,CAR,CAR,PHI,0,0,0,0,0,688,1588
4163,0,I,3,10,30,1,11:25,1,1,3,4,2,5,5.0,0,0,0,0,0,1,0,0,0,0,0,CAR,CAR,PHI,0,0,0,0,0,685,1585
4164,0,I,3,4,31,1,10:26,1,1,3,3,2,6,5.0,0,0,0,1,0,0,0,0,0,0,0,PHI,CAR,PHI,0,3,0,3,-3,626,1526
4165,0,IN,2,9,6,1,09:15,1,1,3,4,2,5,6.0,0,0,0,0,0,0,1,0,0,0,0,CAR,CAR,PHI,0,3,3,3,0,555,1455
4166,1,C,3,12,12,1,07:41,1,1,3,3,2,6,6.0,0,0,0,0,0,0,0,0,0,0,1,PHI,CAR,PHI,0,3,0,3,-3,461,1361
4167,1,C,2,10,38,1,05:59,1,1,3,4,2,5,7.0,0,0,0,0,1,0,0,0,0,0,0,CAR,CAR,PHI,3,3,3,3,0,359,1259
4168,0,I,2,7,20,1,04:42,1,1,3,4,2,5,6.0,0,0,0,0,1,0,0,0,0,0,0,CAR,CAR,PHI,3,3,3,3,0,282,1182
4169,1,C,3,7,20,1,04:36,1,1,3,4,2,5,7.0,0,0,0,0,0,1,0,0,0,0,0,CAR,CAR,PHI,3,3,3,3,0,276,1176
4170,0,I,2,5,5,1,03:17,1,1,3,4,2,5,7.0,0,0,0,1,0,0,0,0,0,0,0,CAR,CAR,PHI,3,3,3,3,0,197,1097
4171,1,C,3,5,5,1,03:12,1,1,3,4,2,5,6.0,0,0,0,0,0,0,0,0,0,0,1,CAR,CAR,PHI,3,3,3,3,0,192,1092
4172,1,C,2,10,25,1,03:04,1,1,3,3,3,5,6.0,0,0,0,0,0,0,0,0,0,1,0,PHI,CAR,PHI,3,10,3,10,-7,184,1084
4173,1,C,3,2,33,1,02:23,1,1,3,4,2,5,5.0,0,0,0,1,0,0,0,0,0,0,0,PHI,CAR,PHI,3,10,3,10,-7,143,1043
4174,0,I,3,5,46,1,00:41,1,2,2,3,2,6,6.0,0,0,0,1,0,0,0,0,0,0,0,PHI,CAR,PHI,3,10,3,10,-7,41,941
4175,1,C,1,10,38,2,14:30,2,1,2,4,3,4,7.0,0,0,0,0,0,0,0,0,0,1,0,CAR,CAR,PHI,3,10,10,10,0,870,870
4176,0,I,2,10,50,2,13:12,1,1,3,4,2,5,6.0,0,0,0,0,0,0,1,0,0,0,0,CAR,CAR,PHI,3,10,10,10,0,792,792
4177,0,I,3,10,50,2,13:05,1,1,3,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CAR,CAR,PHI,3,10,10,10,0,785,785
4178,1,C,2,7,11,2,12:16,1,1,3,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,PHI,CAR,PHI,3,10,3,10,-7,736,736
4179,1,C,3,5,13,2,11:43,0,2,3,3,2,6,5.0,0,0,0,0,1,0,0,0,0,0,0,PHI,CAR,PHI,3,10,3,10,-7,703,703
4180,0,I,1,10,20,2,11:07,1,1,3,3,3,5,6.0,0,0,0,1,0,0,0,0,0,0,0,PHI,CAR,PHI,3,10,3,10,-7,667,667
4181,0,I,3,8,22,2,10:14,1,1,3,3,3,5,6.0,0,0,0,0,1,0,0,0,0,0,0,PHI,CAR,PHI,3,10,3,10,-7,614,614
4183,0,I,1,10,33,2,07:45,1,2,2,4,3,4,7.0,0,0,0,1,0,0,0,0,0,0,0,PHI,CAR,PHI,3,10,3,10,-7,465,465
4184,1,C,1,10,40,2,05:51,1,1,3,4,2,5,6.0,0,0,0,0,1,0,0,0,0,0,0,CAR,CAR,PHI,3,10,10,10,0,351,351
4186,1,C,1,10,46,2,01:41,1,1,3,4,2,5,6.0,0,0,0,0,0,0,1,0,0,0,0,CAR,CAR,PHI,3,15,15,15,0,101,101
4187,1,C,3,7,49,2,00:43,1,1,3,4,2,5,5.0,0,0,0,0,0,1,0,0,0,0,0,CAR,CAR,PHI,3,15,15,15,0,43,43
4188,1,C,1,10,16,2,00:31,1,1,3,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,PHI,CAR,PHI,3,15,3,15,-12,31,31
4189,1,C,1,10,31,2,00:25,1,1,3,3,2,6,6.0,0,0,0,0,0,0,0,0,0,1,0,PHI,CAR,PHI,3,15,3,15,-12,25,25
4190,1,C,1,5,47,2,00:13,1,1,3,3,2,6,7.0,0,0,0,0,0,1,0,0,0,0,0,PHI,CAR,PHI,3,15,3,15,-12,13,13
4191,0,I,1,10,40,2,00:08,1,1,3,3,2,6,4.0,0,0,0,0,0,1,0,0,0,0,0,PHI,CAR,PHI,3,15,3,15,-12,8,8
4192,1,C,1,10,16,3,14:52,1,1,3,4,2,5,6.0,0,0,0,0,0,0,1,0,0,0,0,CAR,CAR,PHI,6,15,15,15,0,892,1792
4193,1,C,1,10,31,3,13:40,1,2,2,4,3,4,6.0,0,0,0,0,0,1,0,0,0,0,0,CAR,CAR,PHI,6,15,15,15,0,820,1720
4194,0,I,2,10,31,3,12:56,1,1,3,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CAR,CAR,PHI,6,15,15,15,0,776,1676
4195,0,I,3,10,31,3,12:51,1,1,3,4,2,5,6.0,0,0,0,0,0,0,0,0,0,1,0,CAR,CAR,PHI,6,15,15,15,0,771,1671
4197,1,C,3,5,44,3,11:20,1,1,3,3,3,5,7.0,0,0,0,1,0,0,0,0,0,0,0,PHI,CAR,PHI,6,15,6,15,-9,680,1580
4199,0,IN,1,10,16,3,09:02,1,1,3,3,3,5,6.0,0,0,0,0,0,0,0,0,0,1,0,PHI,CAR,PHI,6,15,6,15,-9,542,1442
4200,0,IN,2,12,43,3,07:43,1,1,3,4,2,5,7.0,0,0,0,0,0,1,0,0,0,0,0,CAR,CAR,PHI,6,15,15,15,0,463,1363
4201,1,C,1,10,43,3,07:38,1,1,3,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,PHI,CAR,PHI,6,15,6,15,-9,458,1358
4204,1,C,1,10,28,3,05:38,1,1,3,4,2,5,7.0,0,0,0,1,0,0,0,0,0,0,0,CAR,CAR,PHI,6,15,15,15,0,338,1238
4205,1,C,2,5,33,3,04:53,1,1,3,4,2,5,6.0,0,0,0,0,1,0,0,0,0,0,0,CAR,CAR,PHI,6,15,15,15,0,293,1193
4206,1,C,2,9,42,3,03:24,1,2,2,4,2,5,7.0,0,0,0,0,0,1,0,0,0,0,0,CAR,CAR,PHI,6,15,15,15,0,204,1104
4207,0,I,3,7,40,3,02:41,1,1,3,4,2,5,5.0,0,0,0,0,0,0,1,0,0,0,0,CAR,CAR,PHI,6,15,15,15,0,161,1061
4208,1,C,2,6,24,3,01:52,1,1,3,3,2,6,6.0,0,0,0,1,0,0,0,0,0,0,0,PHI,CAR,PHI,6,15,6,15,-9,112,1012
4209,0,I,2,10,37,3,00:41,1,1,3,3,2,6,6.0,0,0,0,0,0,0,0,0,0,1,0,PHI,CAR,PHI,6,15,6,15,-9,41,941
4210,1,C,3,10,37,3,00:38,1,1,3,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,PHI,CAR,PHI,6,15,6,15,-9,38,938
4211,1,C,1,18,17,4,15:00,1,1,3,4,2,5,6.0,0,0,0,0,0,0,1,0,0,0,0,CAR,CAR,PHI,13,15,15,15,0,900,900
4212,1,C,1,10,40,4,12:56,1,2,2,4,3,4,8.0,0,0,0,0,0,1,0,0,0,0,0,CAR,CAR,PHI,13,15,15,15,0,776,776
4214,1,C,1,15,38,4,07:24,1,1,3,3,2,6,6.0,0,0,0,0,0,0,0,0,0,1,0,PHI,CAR,PHI,13,18,13,18,-5,444,444
4215,0,I,2,4,39,4,05:51,1,3,1,3,3,5,6.0,0,0,0,0,0,0,0,0,0,1,0,PHI,CAR,PHI,13,18,13,18,-5,351,351
4216,0,I,3,4,39,4,05:45,1,2,2,3,3,5,6.0,0,0,0,1,0,0,0,0,0,0,0,PHI,CAR,PHI,13,18,13,18,-5,345,345
4217,0,I,4,4,39,4,05:38,1,1,3,3,3,5,6.0,0,0,0,1,0,0,0,0,0,0,0,PHI,CAR,PHI,13,18,13,18,-5,338,338
4218,0,I,3,3,46,4,04:04,1,1,3,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,CAR,CAR,PHI,13,18,18,18,0,244,244
4219,1,C,2,9,26,4,03:09,1,1,3,3,2,6,6.0,0,0,0,0,0,0,0,0,0,1,0,PHI,CAR,PHI,13,18,13,18,-5,189,189
4220,1,C,0,0,2,4,02:38,1,1,3,3,3,5,7.0,0,0,1,0,0,0,0,0,0,0,0,PHI,CAR,PHI,19,18,19,18,1,158,158
4221,0,I,1,10,25,4,02:38,1,1,3,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CAR,CAR,PHI,21,18,18,18,0,158,158
4222,0,I,2,10,25,4,02:35,1,1,3,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CAR,CAR,PHI,21,18,18,18,0,155,155
4223,1,C,3,15,20,4,02:30,1,1,3,4,2,5,5.0,0,0,0,0,0,0,0,0,0,1,0,CAR,CAR,PHI,21,18,18,18,0,150,150
4224,0,IN,1,20,35,4,02:03,1,1,3,4,2,5,6.0,0,0,0,0,0,0,1,0,0,0,0,CAR,CAR,PHI,21,18,18,18,0,123,123
4225,0,I,2,7,42,1,12:24,1,1,3,4,2,5,7.0,0,0,0,0,1,0,0,0,0,0,0,GB,CIN,GB,0,0,0,0,0,744,1644
4226,0,I,3,7,42,1,12:17,1,1,3,4,2,5,6.0,1,0,0,0,0,0,0,0,0,0,0,GB,CIN,GB,0,0,0,0,0,737,1637
4227,1,C,1,10,8,1,11:58,1,1,3,2,4,5,5.0,0,0,0,0,0,0,0,0,0,1,0,CIN,CIN,GB,0,0,0,0,0,718,1618
4228,1,C,2,8,10,1,11:12,1,3,1,4,3,4,5.0,0,0,0,0,0,0,0,0,0,1,0,CIN,CIN,GB,0,0,0,0,0,672,1572
4229,1,C,1,10,38,1,09:39,1,1,3,4,2,5,7.0,0,0,0,1,0,0,0,0,0,0,0,GB,CIN,GB,0,0,0,0,0,579,1479
4230,0,IN,1,10,47,1,09:04,1,1,3,4,2,5,6.0,0,0,0,0,0,0,0,0,0,1,0,GB,CIN,GB,0,0,0,0,0,544,1444
4231,0,I,1,10,42,1,08:48,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CIN,CIN,GB,0,0,0,0,0,528,1428
4233,1,C,3,18,50,1,08:03,1,1,3,2,3,6,4.0,0,0,0,0,0,1,0,0,0,0,0,CIN,CIN,GB,0,0,0,0,0,483,1383
4234,0,I,2,10,20,1,06:31,1,1,3,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,GB,CIN,GB,0,0,0,0,0,391,1291
4235,0,I,3,10,20,1,06:27,1,1,3,4,2,5,5.0,0,0,0,0,0,1,0,0,0,0,0,GB,CIN,GB,0,0,0,0,0,387,1287
4236,0,I,2,3,44,1,05:37,1,1,3,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CIN,CIN,GB,0,0,0,0,0,337,1237
4237,0,I,3,3,44,1,05:34,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CIN,CIN,GB,0,0,0,0,0,334,1234
4238,1,C,4,3,44,1,05:28,1,1,3,2,3,6,5.0,0,0,0,1,0,0,0,0,0,0,0,CIN,CIN,GB,0,0,0,0,0,328,1228
4239,1,C,1,10,29,1,04:13,1,2,2,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CIN,CIN,GB,0,0,0,0,0,253,1153
4240,1,C,2,4,23,1,03:28,1,2,2,3,4,4,7.0,0,0,0,0,0,0,0,0,0,1,0,CIN,CIN,GB,0,0,0,0,0,208,1108
4241,1,C,1,10,16,1,02:47,1,1,3,2,4,5,5.0,0,0,0,0,0,1,0,0,0,0,0,CIN,CIN,GB,0,0,0,0,0,167,1067
4242,1,C,2,8,14,1,02:06,1,1,3,2,4,5,6.0,0,0,0,0,0,0,0,0,0,1,0,CIN,CIN,GB,0,0,0,0,0,126,1026
4243,1,C,1,4,4,1,01:19,1,1,3,3,3,5,7.0,0,0,0,0,0,0,0,0,0,0,1,CIN,CIN,GB,0,0,0,0,0,79,979
4244,1,C,1,10,25,1,01:15,1,1,3,4,2,5,7.0,0,0,0,1,0,0,0,0,0,0,0,GB,CIN,GB,0,7,0,7,-7,75,975
4245,1,C,3,12,40,2,14:16,1,1,3,4,1,6,5.0,0,0,0,0,0,0,0,0,0,1,0,GB,CIN,GB,0,7,0,7,-7,856,856
4246,1,C,1,10,26,2,13:27,1,2,2,4,2,5,7.0,0,0,0,0,0,1,0,0,0,0,0,GB,CIN,GB,0,7,0,7,-7,807,807
4247,1,C,2,10,12,2,11:56,1,1,3,4,2,5,7.0,0,0,0,1,0,0,0,0,0,0,0,GB,CIN,GB,0,7,0,7,-7,716,716
4248,1,C,1,10,25,2,11:49,1,1,3,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CIN,CIN,GB,6,7,7,7,0,709,709
4250,1,C,1,10,38,2,09:44,2,1,2,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,GB,CIN,GB,6,7,6,7,-1,584,584
4251,1,C,1,10,49,2,08:59,1,1,3,4,2,5,7.0,0,0,0,0,1,0,0,0,0,0,0,GB,CIN,GB,6,7,6,7,-1,539,539
4252,0,I,3,11,26,2,07:34,1,1,3,4,2,5,6.0,0,0,1,0,0,0,0,0,0,0,0,GB,CIN,GB,6,7,6,7,-1,454,454
4254,0,I,2,12,38,2,06:32,1,1,3,2,4,5,5.0,0,0,0,0,0,0,0,0,0,1,0,CIN,CIN,GB,9,7,7,7,0,392,392
4255,1,C,2,9,20,2,05:17,1,2,2,4,2,5,6.0,0,0,0,0,1,0,0,0,0,0,0,GB,CIN,GB,9,7,9,7,2,317,317
4256,1,C,3,6,23,2,04:41,1,1,3,4,2,5,7.0,0,0,0,0,0,1,0,0,0,0,0,GB,CIN,GB,9,7,9,7,2,281,281
4257,1,C,2,7,41,2,03:26,1,2,2,5,2,4,7.0,0,0,0,0,1,0,0,0,0,0,0,GB,CIN,GB,9,7,9,7,2,206,206
4258,1,C,1,15,40,2,02:13,1,1,3,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,GB,CIN,GB,9,7,9,7,2,133,133
4259,1,C,2,10,35,2,02:00,1,2,2,5,2,4,8.0,0,0,0,0,1,0,0,0,0,0,0,GB,CIN,GB,9,7,9,7,2,120,120
4260,1,C,1,10,25,2,01:07,1,1,3,2,3,6,5.0,0,0,0,0,0,0,1,0,0,0,0,CIN,CIN,GB,16,7,7,7,0,67,67
4261,1,C,2,5,30,2,00:50,1,1,3,2,3,6,5.0,0,0,0,0,0,0,1,0,0,0,0,CIN,CIN,GB,16,7,7,7,0,50,50
4263,1,C,2,6,27,3,14:17,1,1,3,2,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,CIN,CIN,GB,16,14,14,14,0,857,1757
4264,1,C,1,10,18,3,13:23,1,2,2,5,2,4,7.0,0,0,0,0,1,0,0,0,0,0,0,GB,CIN,GB,16,14,16,14,2,803,1703
4265,1,C,3,3,25,3,12:01,1,2,2,4,2,5,7.0,0,0,0,1,0,0,0,0,0,0,0,GB,CIN,GB,16,14,16,14,2,721,1621
4266,1,C,3,4,39,3,10:04,1,1,3,4,2,5,6.0,1,0,0,0,0,0,0,0,0,0,0,GB,CIN,GB,16,14,16,14,2,604,1504
4267,1,C,2,11,30,3,07:14,1,1,3,4,2,5,6.0,0,0,0,0,0,0,1,0,0,0,0,GB,CIN,GB,16,14,16,14,2,434,1334
4268,1,C,3,9,28,3,06:27,1,1,3,4,1,6,7.0,0,0,0,1,0,0,0,0,0,0,0,GB,CIN,GB,16,14,16,14,2,387,1287
4269,1,C,2,10,25,3,05:07,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CIN,CIN,GB,19,14,14,14,0,307,1207
4270,0,I,2,4,45,3,03:56,1,1,3,3,3,5,6.0,0,0,0,0,0,0,0,0,0,1,0,CIN,CIN,GB,19,14,14,14,0,236,1136
4271,1,C,3,4,45,3,03:52,1,1,3,2,4,5,5.0,0,0,0,0,0,0,0,0,0,1,0,CIN,CIN,GB,19,14,14,14,0,232,1132
4272,0,I,1,10,38,3,01:54,1,1,3,3,3,5,6.0,0,0,0,0,0,0,0,0,0,1,0,CIN,CIN,GB,19,14,14,14,0,114,1014
4273,0,I,3,2,30,3,01:05,1,1,3,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CIN,CIN,GB,19,14,14,14,0,65,965
4274,1,C,1,10,35,4,13:51,1,1,3,4,2,5,6.0,0,0,0,0,0,0,0,0,0,1,0,GB,CIN,GB,19,14,19,14,5,831,831
4275,0,I,3,4,4,4,11:27,1,1,3,4,2,5,7.0,0,0,0,1,0,0,0,0,0,0,0,GB,CIN,GB,19,14,19,14,5,687,687
4276,1,C,3,6,40,4,09:13,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CIN,CIN,GB,22,14,14,14,0,553,553
4277,1,C,2,8,48,4,07:57,1,1,3,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CIN,CIN,GB,22,14,14,14,0,477,477
4278,0,I,2,6,36,4,05:05,1,2,2,3,4,4,6.0,0,0,0,0,0,0,1,0,0,0,0,CIN,CIN,GB,22,14,14,14,0,305,305
4279,1,C,3,6,36,4,05:00,1,1,3,2,4,5,7.0,0,0,0,0,0,1,0,0,0,0,0,CIN,CIN,GB,22,14,14,14,0,300,300
4280,1,C,0,0,2,4,03:27,1,1,3,3,3,5,6.0,0,0,1,0,0,0,0,0,0,0,0,CIN,CIN,GB,22,20,20,20,0,207,207
4281,0,I,2,10,18,4,02:28,1,2,2,5,2,4,8.0,0,0,0,1,0,0,0,0,0,0,0,GB,CIN,GB,22,22,22,22,0,148,148
4282,0,I,3,10,18,4,02:20,1,1,3,4,2,5,7.0,0,0,0,0,1,0,0,0,0,0,0,GB,CIN,GB,22,22,22,22,0,140,140
4283,1,C,1,10,26,4,02:12,1,1,3,2,3,6,6.0,0,0,0,0,0,0,1,0,0,0,0,CIN,CIN,GB,22,22,22,22,0,132,132
4284,1,C,1,10,37,4,01:34,1,1,3,2,3,6,5.0,0,0,0,0,0,0,0,0,0,1,0,CIN,CIN,GB,22,22,22,22,0,94,94
4285,0,I,2,2,45,4,01:12,1,1,3,2,3,6,5.0,0,0,0,1,0,0,0,0,0,0,0,CIN,CIN,GB,22,22,22,22,0,72,72
4286,1,C,3,2,45,4,01:07,1,1,3,1,4,6,6.0,0,0,0,0,0,1,0,0,0,0,0,CIN,CIN,GB,22,22,22,22,0,67,67
4287,0,I,1,10,47,4,00:40,1,1,3,1,4,6,5.0,0,0,0,0,0,1,0,0,0,0,0,CIN,CIN,GB,22,22,22,22,0,40,40
4288,1,C,2,10,47,4,00:37,1,1,3,2,3,6,5.0,0,0,0,1,0,0,0,0,0,0,0,CIN,CIN,GB,22,22,22,22,0,37,37
4289,1,C,1,10,47,4,00:21,1,1,3,4,1,6,4.0,1,0,0,0,0,0,0,0,0,0,0,GB,CIN,GB,22,22,22,22,0,21,21
4290,0,IN,1,10,25,5,09:55,1,1,3,2,3,6,5.0,0,0,0,1,0,0,0,0,0,0,0,CIN,CIN,GB,22,22,22,22,0,595,595
4291,1,C,3,2,38,5,06:44,1,1,3,2,3,6,5.0,0,0,0,1,0,0,0,0,0,0,0,CIN,CIN,GB,22,22,22,22,0,404,404
4292,0,I,1,10,39,5,04:14,1,1,3,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,GB,CIN,GB,22,22,22,22,0,254,254
4294,1,C,3,16,47,5,02:33,1,1,3,4,1,6,6.0,0,0,0,1,0,0,0,0,0,0,0,GB,CIN,GB,22,22,22,22,0,153,153
4295,0,I,2,8,33,1,12:20,1,2,2,2,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,HOU,HOU,NE,0,0,0,0,0,740,1640
4296,0,I,1,10,46,1,09:42,1,2,2,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,HOU,HOU,NE,0,0,0,0,0,582,1482
4297,1,C,4,2,38,1,08:17,1,1,3,3,3,5,7.0,0,0,1,0,0,0,0,0,0,0,0,HOU,HOU,NE,0,0,0,0,0,497,1397
4298,1,C,3,1,11,1,04:58,1,3,1,3,4,4,9.0,0,0,1,0,0,0,0,0,0,0,0,HOU,HOU,NE,0,0,0,0,0,298,1198
4299,1,C,3,2,48,1,03:43,1,1,3,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,NE,HOU,NE,0,6,0,6,-6,223,1123
4300,1,C,3,3,18,1,01:01,1,1,3,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,NE,HOU,NE,0,6,0,6,-6,61,961
4301,1,C,1,10,25,2,14:17,1,1,3,3,3,5,7.0,0,0,1,0,0,0,0,0,0,0,0,HOU,HOU,NE,6,6,6,6,0,857,857
4302,1,C,3,2,33,2,13:09,1,1,3,3,3,5,6.0,0,0,0,1,0,0,0,0,0,0,0,HOU,HOU,NE,6,6,6,6,0,789,789
4303,1,C,1,10,33,2,11:47,1,2,2,4,3,4,8.0,0,0,0,0,0,1,0,0,0,0,0,NE,HOU,NE,6,12,6,12,-6,707,707
4304,1,C,3,2,41,2,10:30,1,1,3,4,2,5,6.0,0,0,0,0,1,0,0,0,0,0,0,NE,HOU,NE,6,12,6,12,-6,630,630
4305,1,C,1,9,9,2,09:27,1,2,2,4,3,4,8.0,0,0,0,1,0,0,0,0,0,0,0,NE,HOU,NE,6,12,6,12,-6,567,567
4306,1,C,3,6,24,2,07:27,1,1,3,1,4,6,6.0,0,0,0,1,0,0,0,0,0,0,0,HOU,HOU,NE,6,12,12,12,0,447,447
4307,0,I,1,10,48,2,03:40,1,2,2,4,2,5,8.0,0,0,0,1,0,0,0,0,0,0,0,HOU,HOU,NE,6,12,12,12,0,220,220
4308,0,I,2,15,43,2,03:34,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,HOU,HOU,NE,6,12,12,12,0,214,214
4309,1,C,3,15,43,2,03:29,1,1,3,1,4,6,6.0,0,0,0,1,0,0,0,0,0,0,0,HOU,HOU,NE,6,12,12,12,0,209,209
4310,1,C,4,2,44,2,02:50,1,1,3,2,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,HOU,HOU,NE,6,12,12,12,0,170,170
4313,1,C,1,10,24,2,01:31,1,1,3,4,2,5,6.0,0,0,0,0,0,0,0,0,0,1,0,NE,HOU,NE,6,15,6,15,-9,91,91
4314,1,C,2,5,29,2,01:07,1,1,3,4,2,5,6.0,0,0,0,0,0,0,0,0,0,1,0,NE,HOU,NE,6,15,6,15,-9,67,67
