,prePenaltyPlayResult,playResult,foulName1,Binary Completion,down,yardsToGo,pff_passCoverageType,offenseFormation,offenseFormation,yardlineNumber,quarter,gameClock,num RB,num TE,num WR,num DL,num LB,num DB,defendersInBox,2-Man,Bracket,Cover-0,Cover-1,Cover-2,Cover-3,Cover-6,Goal Line,Prevent,Quarters,Red Zone,possessionTeam,offenseFormation,pff_passCoverageType,absoluteYardlineNumber,homeTeamAbbr,visitorTeamAbbr,preSnapVisitorScore,preSnapHomeScore,off_score,def_score,score_diff,gameClock_seconds,secondsLeftInHalf
3580,0,0,,0,1,10,Zone,SHOTGUN,SHOTGUN,40,2,00:39,1,1,3,4,1,6,5.0,0,0,0,0,1,0,0,0,0,0,0,PHI,SHOTGUN,Zone,50.0,PHI,KC,21,13,13,13,0,39,39
3581,1,1,,1,2,10,Zone,SHOTGUN,SHOTGUN,40,2,00:34,1,1,3,4,1,6,5.0,0,0,0,0,1,0,0,0,0,0,0,PHI,SHOTGUN,Zone,50.0,PHI,KC,21,13,13,13,0,34,34
3585,21,21,,1,1,15,Zone,SHOTGUN,SHOTGUN,46,3,12:09,1,2,2,4,2,5,7.0,0,0,0,0,0,1,0,0,0,0,0,PHI,SHOTGUN,Zone,56.0,PHI,KC,21,13,13,13,0,729,1629
3586,7,7,,1,2,8,Zone,SHOTGUN,SHOTGUN,16,3,09:39,1,2,2,4,2,5,5.0,0,0,0,0,0,1,0,0,0,0,0,PHI,SHOTGUN,Zone,94.0,PHI,KC,21,13,13,13,0,579,1479
3587,0,0,,0,1,12,Zone,SHOTGUN,SHOTGUN,12,3,08:11,1,2,2,4,2,5,8.0,0,0,0,0,0,1,0,0,0,0,0,PHI,SHOTGUN,Zone,98.0,PHI,KC,21,13,13,13,0,491,1391
3588,6,6,,1,2,12,Other,SHOTGUN,SHOTGUN,12,3,08:06,1,2,2,4,2,5,7.0,0,0,0,0,0,0,0,0,0,0,1,PHI,SHOTGUN,Other,98.0,PHI,KC,21,13,13,13,0,486,1386
3589,0,0,,0,3,6,Other,SHOTGUN,SHOTGUN,6,3,07:27,1,1,3,4,2,5,7.0,0,0,0,0,0,0,0,0,0,0,1,PHI,SHOTGUN,Other,104.0,PHI,KC,21,13,13,13,0,447,1347
3590,3,3,,1,3,2,Zone,SHOTGUN,SHOTGUN,33,3,05:54,1,1,3,4,2,5,6.0,0,0,0,0,0,0,1,0,0,0,0,KC,SHOTGUN,Zone,77.0,PHI,KC,21,16,21,16,5,354,1254
3591,7,7,,1,1,10,Zone,SINGLEBACK,SINGLEBACK,38,3,03:25,1,3,1,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,KC,SINGLEBACK,Zone,48.0,PHI,KC,21,16,21,16,5,205,1105
3592,10,10,,1,1,10,Zone,SHOTGUN,SHOTGUN,21,3,02:13,1,2,2,4,2,5,6.0,0,0,0,0,0,0,0,0,0,1,0,KC,SHOTGUN,Zone,31.0,PHI,KC,21,16,21,16,5,133,1033
3593,4,4,,1,1,10,Zone,SHOTGUN,SHOTGUN,44,3,00:43,1,2,2,4,2,5,6.0,0,0,0,0,0,0,1,0,0,0,0,PHI,SHOTGUN,Zone,54.0,PHI,KC,28,16,16,16,0,43,943
3594,14,14,,1,2,6,Man,SHOTGUN,SHOTGUN,48,3,00:08,1,2,2,4,2,5,7.0,0,0,0,1,0,0,0,0,0,0,0,PHI,SHOTGUN,Man,58.0,PHI,KC,28,16,16,16,0,8,908
3595,14,14,,1,2,10,Zone,SHOTGUN,SHOTGUN,23,4,14:49,1,2,2,4,2,5,7.0,0,0,0,0,0,0,0,0,0,1,0,PHI,SHOTGUN,Zone,33.0,PHI,KC,28,16,16,16,0,889,889
3597,9,9,,1,2,16,Zone,SHOTGUN,SHOTGUN,16,4,13:24,1,2,2,4,2,5,6.0,0,0,0,0,0,0,0,0,0,1,0,PHI,SHOTGUN,Zone,26.0,PHI,KC,28,16,16,16,0,804,804
3598,0,0,,0,2,6,Zone,SHOTGUN,SHOTGUN,40,4,10:00,1,2,2,4,3,4,7.0,0,0,0,0,0,1,0,0,0,0,0,KC,SHOTGUN,Zone,50.0,PHI,KC,28,23,28,23,5,600,600
3599,5,5,,1,3,1,Zone,SHOTGUN,SHOTGUN,45,4,09:57,1,1,3,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,KC,SHOTGUN,Zone,55.0,PHI,KC,28,23,28,23,5,597,597
3601,18,18,,1,2,6,Zone,SHOTGUN,SHOTGUN,29,4,06:19,1,1,3,4,1,6,5.0,0,0,0,0,1,0,0,0,0,0,0,PHI,SHOTGUN,Zone,81.0,PHI,KC,35,23,23,23,0,379,379
3602,0,0,,0,1,10,Man,SHOTGUN,SHOTGUN,47,4,05:54,1,1,3,4,1,6,6.0,0,0,0,1,0,0,0,0,0,0,0,PHI,SHOTGUN,Man,63.0,PHI,KC,35,23,23,23,0,354,354
3603,19,19,,1,2,10,Zone,SHOTGUN,SHOTGUN,47,4,05:46,1,1,3,4,1,6,6.0,0,0,0,0,1,0,0,0,0,0,0,PHI,SHOTGUN,Zone,63.0,PHI,KC,35,23,23,23,0,346,346
3605,0,0,,0,3,11,Man,SHOTGUN,SHOTGUN,35,4,04:40,1,1,3,4,1,6,6.0,0,0,0,1,0,0,0,0,0,0,0,PHI,SHOTGUN,Man,45.0,PHI,KC,35,23,23,23,0,280,280
3606,0,0,,0,4,11,Man,SHOTGUN,SHOTGUN,35,4,04:34,1,2,2,2,2,7,5.0,0,0,1,0,0,0,0,0,0,0,0,PHI,SHOTGUN,Man,45.0,PHI,KC,35,23,23,23,0,274,274
3607,11,11,,1,3,4,Man,SHOTGUN,SHOTGUN,41,4,04:15,1,2,2,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,KC,SHOTGUN,Man,51.0,PHI,KC,35,23,35,23,12,255,255
3608,44,44,,1,3,6,Man,SHOTGUN,SHOTGUN,44,4,02:37,1,1,3,4,2,5,6.0,0,0,1,0,0,0,0,0,0,0,0,KC,SHOTGUN,Man,66.0,PHI,KC,35,23,35,23,12,157,157
3609,0,0,,0,1,10,Zone,SHOTGUN,SHOTGUN,25,4,02:30,1,1,3,4,1,6,5.0,0,0,0,0,0,0,1,0,0,0,0,PHI,SHOTGUN,Zone,85.0,PHI,KC,42,23,23,23,0,150,150
3611,17,17,,1,3,8,Zone,SHOTGUN,SHOTGUN,27,4,02:00,1,1,3,4,1,6,5.0,0,0,0,0,1,0,0,0,0,0,0,PHI,SHOTGUN,Zone,83.0,PHI,KC,42,23,23,23,0,120,120
3612,0,0,,0,1,10,Man,SHOTGUN,SHOTGUN,44,4,01:36,1,1,3,4,1,6,6.0,0,0,0,1,0,0,0,0,0,0,0,PHI,SHOTGUN,Man,66.0,PHI,KC,42,23,23,23,0,96,96
3613,0,0,,0,1,10,Man,SHOTGUN,SHOTGUN,34,4,00:45,1,1,3,4,1,6,7.0,1,0,0,0,0,0,0,0,0,0,0,PHI,SHOTGUN,Man,44.0,PHI,KC,42,23,23,23,0,45,45
3615,15,15,,1,2,1,Man,SHOTGUN,SHOTGUN,15,4,00:11,1,1,3,4,1,6,8.0,0,0,1,0,0,0,0,0,0,0,0,PHI,SHOTGUN,Man,25.0,PHI,KC,42,23,23,23,0,11,11
3616,20,20,,1,2,4,Zone,SINGLEBACK,SINGLEBACK,31,1,14:34,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,LA,SINGLEBACK,Zone,79.0,LA,ARI,0,0,0,0,0,874,1774
3617,5,5,,1,2,12,Zone,SHOTGUN,SHOTGUN,49,1,13:16,1,1,3,2,4,5,5.0,0,0,0,0,0,0,0,0,0,1,0,LA,SHOTGUN,Zone,61.0,LA,ARI,0,0,0,0,0,796,1696
3618,18,18,,1,3,7,Man,SHOTGUN,SHOTGUN,46,1,12:34,1,1,3,1,5,5,6.0,0,0,0,1,0,0,0,0,0,0,0,LA,SHOTGUN,Man,56.0,LA,ARI,0,0,0,0,0,754,1654
3619,0,0,,0,2,5,Zone,EMPTY,EMPTY,23,1,11:31,1,1,3,2,4,5,4.0,0,0,0,0,1,0,0,0,0,0,0,LA,EMPTY,Zone,33.0,LA,ARI,0,0,0,0,0,691,1591
3620,0,0,,0,3,5,Zone,SHOTGUN,SHOTGUN,23,1,11:27,1,1,3,2,4,5,5.0,0,0,0,0,0,0,1,0,0,0,0,LA,SHOTGUN,Zone,33.0,LA,ARI,0,0,0,0,0,687,1587
3621,0,0,,0,1,10,Zone,SHOTGUN,SHOTGUN,25,1,11:18,1,1,3,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,ARI,SHOTGUN,Zone,35.0,LA,ARI,0,3,0,3,-3,678,1578
3622,5,5,,1,2,10,Man,EMPTY,EMPTY,25,1,11:13,1,1,3,2,4,5,6.0,0,0,1,0,0,0,0,0,0,0,0,ARI,EMPTY,Man,35.0,LA,ARI,0,3,0,3,-3,673,1573
3624,0,0,,0,2,3,Zone,SINGLEBACK,SINGLEBACK,44,1,09:08,1,2,2,3,4,4,7.0,0,0,0,0,0,0,0,0,0,1,0,LA,SINGLEBACK,Zone,66.0,LA,ARI,0,3,3,3,0,548,1448
3625,8,8,,1,1,10,Zone,EMPTY,EMPTY,32,1,08:41,1,1,3,3,3,5,5.0,0,0,0,0,0,0,1,0,0,0,0,ARI,EMPTY,Zone,42.0,LA,ARI,0,3,0,3,-3,521,1421
3626,25,25,,1,2,12,Zone,SHOTGUN,SHOTGUN,30,1,07:41,1,2,2,2,4,5,6.0,0,0,0,0,0,0,1,0,0,0,0,ARI,SHOTGUN,Zone,40.0,LA,ARI,0,3,0,3,-3,461,1361
3627,2,2,,1,1,10,Zone,EMPTY,EMPTY,40,1,05:28,1,1,3,2,4,5,4.0,0,0,0,0,1,0,0,0,0,0,0,LA,EMPTY,Zone,70.0,LA,ARI,7,3,3,3,0,328,1228
3628,7,7,,1,2,8,Zone,SHOTGUN,SHOTGUN,42,1,04:53,1,1,3,2,4,5,6.0,0,0,0,0,0,0,0,0,0,1,0,LA,SHOTGUN,Zone,68.0,LA,ARI,7,3,3,3,0,293,1193
3629,14,14,,1,1,10,Zone,SHOTGUN,SHOTGUN,14,1,01:00,1,2,2,2,4,5,7.0,0,0,0,0,0,1,0,0,0,0,0,LA,SHOTGUN,Zone,24.0,LA,ARI,7,3,3,3,0,60,960
3630,6,6,,1,1,10,Zone,SHOTGUN,SHOTGUN,25,1,00:52,1,1,3,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,ARI,SHOTGUN,Zone,35.0,LA,ARI,7,10,7,10,-3,52,952
3631,14,14,,1,1,10,Zone,SHOTGUN,SHOTGUN,41,2,14:40,1,0,4,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,ARI,SHOTGUN,Zone,69.0,LA,ARI,7,10,7,10,-3,880,880
3632,10,10,,1,2,12,Zone,EMPTY,EMPTY,47,2,13:41,1,1,3,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,ARI,EMPTY,Zone,57.0,LA,ARI,7,10,7,10,-3,821,821
3633,7,7,,1,3,2,Man,SHOTGUN,SHOTGUN,37,2,13:04,1,0,4,3,3,5,6.0,0,0,0,1,0,0,0,0,0,0,0,ARI,SHOTGUN,Man,47.0,LA,ARI,7,10,7,10,-3,784,784
3634,9,9,,1,1,10,Zone,SHOTGUN,SHOTGUN,30,2,12:42,1,0,4,3,3,5,5.0,0,0,0,0,0,0,0,0,0,1,0,ARI,SHOTGUN,Zone,40.0,LA,ARI,7,10,7,10,-3,762,762
3635,-3,-3,,1,1,10,Other,PISTOL,PISTOL,11,2,11:29,2,0,3,3,3,5,6.0,0,0,0,0,0,0,0,0,0,0,1,ARI,PISTOL,Other,21.0,LA,ARI,7,10,7,10,-3,689,689
3636,14,14,,1,2,13,Zone,SHOTGUN,SHOTGUN,14,2,10:49,1,1,3,2,4,5,5.0,0,0,0,0,0,0,1,0,0,0,0,ARI,SHOTGUN,Zone,24.0,LA,ARI,7,10,7,10,-3,649,649
3637,0,0,,0,2,16,Zone,SHOTGUN,SHOTGUN,27,2,09:46,1,1,3,2,4,5,5.0,0,0,0,0,0,0,0,0,0,1,0,ARI,SHOTGUN,Zone,37.0,LA,ARI,14,10,14,10,4,586,586
3639,0,0,,0,1,10,Zone,SHOTGUN,SHOTGUN,25,2,08:44,1,1,3,3,4,4,7.0,0,0,0,0,0,0,0,0,0,1,0,LA,SHOTGUN,Zone,35.0,LA,ARI,21,10,10,10,0,524,524
3640,0,0,,0,2,10,Zone,SHOTGUN,SHOTGUN,25,2,08:40,1,1,3,3,4,4,6.0,0,0,0,0,1,0,0,0,0,0,0,LA,SHOTGUN,Zone,35.0,LA,ARI,21,10,10,10,0,520,520
3641,14,14,,1,3,10,Zone,SHOTGUN,SHOTGUN,25,2,08:36,1,1,3,1,5,5,6.0,0,0,0,0,0,1,0,0,0,0,0,LA,SHOTGUN,Zone,35.0,LA,ARI,21,10,10,10,0,516,516
3642,0,0,,0,1,10,Zone,SHOTGUN,SHOTGUN,44,2,08:06,1,1,3,2,4,5,5.0,0,0,0,0,0,0,0,0,0,1,0,LA,SHOTGUN,Zone,54.0,LA,ARI,21,10,10,10,0,486,486
3643,0,0,,0,3,3,Man,SHOTGUN,SHOTGUN,49,2,07:38,1,1,3,2,4,5,7.0,0,0,0,1,0,0,0,0,0,0,0,LA,SHOTGUN,Man,61.0,LA,ARI,21,10,10,10,0,458,458
3644,0,0,,0,2,7,Zone,SHOTGUN,SHOTGUN,15,2,07:06,1,1,3,2,4,5,5.0,0,0,0,0,0,0,0,0,0,1,0,ARI,SHOTGUN,Zone,95.0,LA,ARI,21,10,21,10,11,426,426
3645,0,0,,0,3,7,Man,SHOTGUN,SHOTGUN,15,2,07:01,1,0,4,2,3,6,5.0,0,0,0,1,0,0,0,0,0,0,0,ARI,SHOTGUN,Man,95.0,LA,ARI,21,10,21,10,11,421,421
3646,0,0,,0,2,16,Zone,SHOTGUN,SHOTGUN,42,2,05:53,1,1,3,2,4,5,6.0,0,0,0,0,0,0,0,0,0,1,0,LA,SHOTGUN,Zone,52.0,LA,ARI,21,10,10,10,0,353,353
3647,35,35,,1,3,16,Man,EMPTY,EMPTY,42,2,05:47,1,1,3,2,4,5,6.0,1,0,0,0,0,0,0,0,0,0,0,LA,EMPTY,Man,52.0,LA,ARI,21,10,10,10,0,347,347
3648,18,18,,1,1,15,Zone,SHOTGUN,SHOTGUN,28,2,04:37,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,LA,SHOTGUN,Zone,82.0,LA,ARI,21,10,10,10,0,277,277
3649,0,0,,0,2,4,Man,EMPTY,EMPTY,4,2,03:32,1,1,3,2,4,5,7.0,0,0,1,0,0,0,0,0,0,0,0,LA,EMPTY,Man,106.0,LA,ARI,21,10,10,10,0,212,212
3650,0,0,,0,3,4,Other,EMPTY,EMPTY,4,2,03:29,1,1,3,2,4,5,6.0,0,0,0,0,0,0,0,0,0,0,1,LA,EMPTY,Other,106.0,LA,ARI,21,10,10,10,0,209,209
3651,7,7,,1,1,15,Zone,SHOTGUN,SHOTGUN,20,2,03:22,2,1,2,2,4,5,6.0,0,0,0,0,0,0,0,0,0,1,0,ARI,SHOTGUN,Zone,90.0,LA,ARI,21,13,21,13,8,202,202
3652,10,10,,1,2,8,Zone,SHOTGUN,SHOTGUN,27,2,02:40,1,1,3,2,4,5,5.0,0,0,0,0,0,1,0,0,0,0,0,ARI,SHOTGUN,Zone,83.0,LA,ARI,21,13,21,13,8,160,160
3654,16,16,,1,3,14,Zone,SHOTGUN,SHOTGUN,39,2,01:10,1,0,4,2,3,6,4.0,0,0,0,0,0,0,0,0,0,1,0,ARI,SHOTGUN,Zone,49.0,LA,ARI,21,13,21,13,8,70,70
3655,9,9,,1,1,10,Zone,SHOTGUN,SHOTGUN,23,2,01:03,1,1,3,2,3,6,6.0,0,0,0,0,0,0,0,0,0,1,0,ARI,SHOTGUN,Zone,33.0,LA,ARI,21,13,21,13,8,63,63
3657,0,0,,0,2,11,Other,EMPTY,EMPTY,11,2,00:30,1,1,3,2,3,6,6.0,0,0,0,0,0,0,0,0,0,0,1,ARI,EMPTY,Other,21.0,LA,ARI,21,13,21,13,8,30,30
3658,0,0,,0,2,5,Other,SHOTGUN,SHOTGUN,5,2,00:16,1,1,3,2,4,5,6.0,0,0,0,0,0,0,0,0,0,0,1,ARI,SHOTGUN,Other,15.0,LA,ARI,21,13,21,13,8,16,16
3659,0,0,,0,3,5,Other,EMPTY,EMPTY,5,2,00:13,1,1,3,2,4,5,4.0,0,0,0,0,0,0,0,0,0,0,1,ARI,EMPTY,Other,15.0,LA,ARI,21,13,21,13,8,13,13
3660,9,9,,1,1,10,Zone,SHOTGUN,SHOTGUN,36,3,13:59,1,1,3,3,3,5,6.0,0,0,0,0,0,0,1,0,0,0,0,ARI,SHOTGUN,Zone,74.0,LA,ARI,24,13,24,13,11,839,1739
3661,18,18,,1,2,9,Zone,SHOTGUN,SHOTGUN,47,3,12:34,2,0,3,2,4,5,6.0,0,0,0,0,0,0,1,0,0,0,0,ARI,SHOTGUN,Zone,63.0,LA,ARI,24,13,24,13,11,754,1654
3662,0,0,,0,2,9,Zone,SHOTGUN,SHOTGUN,34,3,11:11,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,ARI,SHOTGUN,Zone,44.0,LA,ARI,24,13,24,13,11,671,1571
3664,9,9,,1,1,10,Zone,SINGLEBACK,SINGLEBACK,45,3,08:53,1,1,3,2,4,5,7.0,0,0,0,0,0,1,0,0,0,0,0,LA,SINGLEBACK,Zone,65.0,LA,ARI,27,13,13,13,0,533,1433
3665,0,0,,0,3,4,Man,EMPTY,EMPTY,27,3,06:33,1,1,3,2,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,LA,EMPTY,Man,83.0,LA,ARI,27,13,13,13,0,393,1293
3668,12,12,,1,3,2,Zone,EMPTY,EMPTY,45,3,03:59,1,0,4,2,3,6,5.0,0,0,0,0,0,1,0,0,0,0,0,ARI,EMPTY,Zone,55.0,LA,ARI,27,13,27,13,14,239,1139
3669,8,8,,1,1,10,Zone,SHOTGUN,SHOTGUN,25,3,01:14,1,1,3,2,4,5,5.0,0,0,0,0,0,0,0,0,0,1,0,LA,SHOTGUN,Zone,35.0,LA,ARI,34,13,13,13,0,74,974
3670,7,7,,1,2,2,Zone,SHOTGUN,SHOTGUN,33,3,00:53,1,1,3,2,4,5,7.0,0,0,0,0,0,0,0,0,0,1,0,LA,SHOTGUN,Zone,43.0,LA,ARI,34,13,13,13,0,53,953
3671,0,0,,0,1,20,Zone,SHOTGUN,SHOTGUN,30,3,00:32,1,1,3,2,4,5,6.0,0,0,0,0,0,0,1,0,0,0,0,LA,SHOTGUN,Zone,40.0,LA,ARI,34,13,13,13,0,32,932
3672,22,22,,1,2,20,Zone,EMPTY,EMPTY,30,3,00:27,1,1,3,2,4,5,6.0,0,0,0,0,0,0,1,0,0,0,0,LA,EMPTY,Zone,40.0,LA,ARI,34,13,13,13,0,27,927
3673,8,8,,1,1,10,Zone,EMPTY,EMPTY,35,3,00:00,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,LA,EMPTY,Zone,75.0,LA,ARI,34,13,13,13,0,0,900
3674,0,0,,0,2,2,Zone,EMPTY,EMPTY,27,4,15:00,1,1,3,2,4,5,6.0,0,0,0,0,1,0,0,0,0,0,0,LA,EMPTY,Zone,37.0,LA,ARI,34,13,13,13,0,900,900
3675,6,6,,1,1,10,Zone,EMPTY,EMPTY,19,4,14:35,1,1,3,2,4,5,4.0,0,0,0,0,1,0,0,0,0,0,0,LA,EMPTY,Zone,29.0,LA,ARI,34,13,13,13,0,875,875
3677,0,0,,0,1,8,Other,EMPTY,EMPTY,8,4,13:47,1,1,3,2,4,5,5.0,0,0,0,0,0,0,0,0,0,0,1,LA,EMPTY,Other,18.0,LA,ARI,34,13,13,13,0,827,827
3679,0,0,,0,4,1,Man,EMPTY,EMPTY,1,4,12:08,1,1,3,3,4,4,6.0,0,0,1,0,0,0,0,0,0,0,0,LA,EMPTY,Man,11.0,LA,ARI,34,13,13,13,0,728,728
3680,7,7,,1,1,10,Zone,SHOTGUN,SHOTGUN,25,4,03:38,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,LA,SHOTGUN,Zone,85.0,LA,ARI,37,13,13,13,0,218,218
3681,13,13,,1,2,3,Zone,SHOTGUN,SHOTGUN,32,4,03:20,1,1,3,2,4,5,6.0,0,0,0,0,1,0,0,0,0,0,0,LA,SHOTGUN,Zone,78.0,LA,ARI,37,13,13,13,0,200,200
3682,9,9,,1,2,4,Man,EMPTY,EMPTY,49,4,02:27,1,1,3,2,4,5,7.0,0,0,1,0,0,0,0,0,0,0,0,LA,EMPTY,Man,59.0,LA,ARI,37,13,13,13,0,147,147
3683,9,9,,1,3,5,Zone,SHOTGUN,SHOTGUN,23,4,01:40,1,1,3,2,4,5,6.0,0,0,0,0,1,0,0,0,0,0,0,LA,SHOTGUN,Zone,33.0,LA,ARI,37,13,13,13,0,100,100
3684,14,14,,1,1,10,Man,SHOTGUN,SHOTGUN,14,4,01:17,1,1,3,2,4,5,7.0,0,0,0,1,0,0,0,0,0,0,0,LA,SHOTGUN,Man,24.0,LA,ARI,37,13,13,13,0,77,77
3685,0,0,,0,3,4,Zone,EMPTY,EMPTY,31,1,14:02,1,1,3,4,2,5,6.0,0,0,0,0,0,0,0,0,0,1,0,SEA,EMPTY,Zone,41.0,SF,SEA,0,0,0,0,0,842,1742
3686,9,9,,1,1,10,Zone,EMPTY,EMPTY,29,1,13:48,2,1,2,5,2,4,7.0,0,0,0,0,0,1,0,0,0,0,0,SF,EMPTY,Zone,81.0,SF,SEA,0,0,0,0,0,828,1728
3687,8,8,,1,1,10,Zone,SHOTGUN,SHOTGUN,43,1,12:38,2,1,2,5,2,4,6.0,0,0,0,0,0,1,0,0,0,0,0,SF,SHOTGUN,Zone,67.0,SF,SEA,0,0,0,0,0,758,1658
3688,9,9,,1,2,7,Zone,EMPTY,EMPTY,46,1,11:34,1,1,3,4,3,4,7.0,0,0,0,0,0,0,1,0,0,0,0,SF,EMPTY,Zone,64.0,SF,SEA,0,0,0,0,0,694,1594
3689,18,18,,1,1,10,Zone,SINGLEBACK,SINGLEBACK,45,1,10:58,1,1,3,3,3,5,7.0,0,0,0,0,0,1,0,0,0,0,0,SF,SINGLEBACK,Zone,55.0,SF,SEA,0,0,0,0,0,658,1558
3690,21,21,,1,2,4,Zone,SINGLEBACK,SINGLEBACK,21,1,09:40,1,2,2,4,3,4,7.0,0,0,0,0,1,0,0,0,0,0,0,SF,SINGLEBACK,Zone,31.0,SF,SEA,0,0,0,0,0,580,1480
3691,-2,-2,,1,1,10,Zone,SINGLEBACK,SINGLEBACK,36,1,09:29,1,2,2,4,3,4,7.0,0,0,0,0,0,0,1,0,0,0,0,SEA,SINGLEBACK,Zone,46.0,SF,SEA,0,7,0,7,-7,569,1469
3692,5,5,,1,2,12,Zone,SHOTGUN,SHOTGUN,34,1,08:46,1,1,3,4,2,5,6.0,0,0,0,0,0,0,0,0,0,1,0,SEA,SHOTGUN,Zone,44.0,SF,SEA,0,7,0,7,-7,526,1426
3694,0,0,,0,1,10,Zone,SINGLEBACK,SINGLEBACK,29,1,06:07,2,1,2,4,3,4,7.0,0,0,0,0,0,1,0,0,0,0,0,SF,SINGLEBACK,Zone,81.0,SF,SEA,0,7,7,7,0,367,1267
3695,0,0,,0,1,10,Zone,SHOTGUN,SHOTGUN,38,1,05:20,1,2,2,4,3,4,6.0,0,0,0,0,0,0,0,0,0,1,0,SEA,SHOTGUN,Zone,72.0,SF,SEA,0,7,0,7,-7,320,1220
3697,15,15,,1,1,10,Zone,SINGLEBACK,SINGLEBACK,20,1,02:23,2,1,2,5,2,4,6.0,0,0,0,0,0,0,1,0,0,0,0,SF,SINGLEBACK,Zone,90.0,SF,SEA,0,7,7,7,0,143,1043
3698,14,14,,1,1,10,Zone,SINGLEBACK,SINGLEBACK,35,1,01:41,2,1,2,5,2,4,8.0,0,0,0,0,0,1,0,0,0,0,0,SF,SINGLEBACK,Zone,75.0,SF,SEA,0,7,7,7,0,101,1001
3699,26,26,,1,1,10,Man,SINGLEBACK,SINGLEBACK,49,1,00:57,2,1,2,5,2,4,8.0,0,0,0,1,0,0,0,0,0,0,0,SF,SINGLEBACK,Man,61.0,SF,SEA,0,7,7,7,0,57,957
3701,0,0,,0,1,10,Zone,EMPTY,EMPTY,14,2,11:09,1,2,2,4,3,4,6.0,0,0,0,0,1,0,0,0,0,0,0,SF,EMPTY,Zone,24.0,SF,SEA,0,7,7,7,0,669,669
3702,0,0,,0,2,10,Zone,EMPTY,EMPTY,14,2,11:02,2,1,2,4,3,4,7.0,0,0,0,0,0,1,0,0,0,0,0,SF,EMPTY,Zone,24.0,SF,SEA,0,7,7,7,0,662,662
3703,10,10,,1,3,10,Zone,EMPTY,EMPTY,14,2,10:55,1,1,3,3,2,6,7.0,0,0,0,0,0,1,0,0,0,0,0,SF,EMPTY,Zone,24.0,SF,SEA,0,7,7,7,0,655,655
3704,0,0,,0,3,5,Man,SHOTGUN,SHOTGUN,41,2,08:04,1,1,3,3,2,6,6.0,0,0,0,1,0,0,0,0,0,0,0,SF,SHOTGUN,Man,51.0,SF,SEA,0,7,7,7,0,484,484
3705,0,0,,0,3,9,Man,SHOTGUN,SHOTGUN,8,2,06:41,1,1,3,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,SEA,SHOTGUN,Man,102.0,SF,SEA,0,7,0,7,-7,401,401
3706,0,0,,0,3,6,Man,EMPTY,EMPTY,46,2,05:04,1,1,3,3,2,6,5.0,0,0,0,1,0,0,0,0,0,0,0,SF,EMPTY,Man,56.0,SF,SEA,0,7,7,7,0,304,304
3707,28,28,,1,1,10,Zone,I_FORM,I_FORM,20,2,04:49,1,1,2,4,3,4,8.0,0,0,0,0,0,1,0,0,0,0,0,SEA,I_FORM,Zone,90.0,SF,SEA,0,7,0,7,-7,289,289
3708,28,28,,1,3,1,Man,SINGLEBACK,SINGLEBACK,43,2,02:44,1,2,2,4,3,4,8.0,0,0,0,1,0,0,0,0,0,0,0,SEA,SINGLEBACK,Man,53.0,SF,SEA,0,7,0,7,-7,164,164
3709,12,12,,1,2,7,Other,EMPTY,EMPTY,12,2,02:00,1,3,1,4,3,4,5.0,0,0,0,0,0,0,0,0,0,0,1,SEA,EMPTY,Other,22.0,SF,SEA,0,7,0,7,-7,120,120
3710,8,8,,1,1,10,Zone,SHOTGUN,SHOTGUN,25,2,01:48,2,1,2,3,2,6,7.0,0,0,0,0,0,1,0,0,0,0,0,SF,SHOTGUN,Zone,35.0,SF,SEA,7,7,7,7,0,108,108
3711,0,0,,0,2,10,Man,EMPTY,EMPTY,38,2,01:03,1,1,3,3,2,6,6.0,0,0,0,1,0,0,0,0,0,0,0,SF,EMPTY,Man,48.0,SF,SEA,7,7,7,7,0,63,63
3713,0,0,,0,3,10,Man,EMPTY,EMPTY,28,3,10:24,1,1,3,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,SEA,EMPTY,Man,82.0,SF,SEA,7,7,7,7,0,624,1524
3714,0,0,,0,1,10,Zone,SINGLEBACK,SINGLEBACK,26,3,09:57,2,1,2,5,2,4,8.0,0,0,0,0,0,1,0,0,0,0,0,SF,SINGLEBACK,Zone,36.0,SF,SEA,7,7,7,7,0,597,1497
3715,0,0,,0,3,4,Zone,SHOTGUN,SHOTGUN,32,3,09:07,1,1,3,3,2,6,7.0,0,0,0,0,0,1,0,0,0,0,0,SF,SHOTGUN,Zone,42.0,SF,SEA,7,7,7,7,0,547,1447
